#TYPE AwsService
"ServiceShortName","ServiceName","Actions","ARNFormat","ARNRegex","conditionKeys","HasResource","DocLink"
"ssm","AWS Systems Manager","[""AddTagsToResource"",""AssociateOpsItemRelatedItem"",""CancelCommand"",""CancelMaintenanceWindowExecution"",""CreateActivation"",""CreateAssociation"",""CreateAssociationBatch"",""CreateDocument"",""CreateMaintenanceWindow"",""CreateOpsItem"",""CreateOpsMetadata"",""CreatePatchBaseline"",""CreateResourceDataSync"",""DeleteActivation"",""DeleteAssociation"",""DeleteDocument"",""DeleteInventory"",""DeleteMaintenanceWindow"",""DeleteOpsMetadata"",""DeleteParameter"",""DeleteParameters"",""DeletePatchBaseline"",""DeleteResourceDataSync"",""DeregisterManagedInstance"",""DeregisterPatchBaselineForPatchGroup"",""DeregisterTargetFromMaintenanceWindow"",""DeregisterTaskFromMaintenanceWindow"",""DescribeActivations"",""DescribeAssociation"",""DescribeAssociationExecutionTargets"",""DescribeAssociationExecutions"",""DescribeAutomationExecutions"",""DescribeAutomationStepExecutions"",""DescribeAvailablePatches"",""DescribeDocument"",""DescribeDocumentParameters"",""DescribeDocumentPermission"",""DescribeEffectiveInstanceAssociations"",""DescribeEffectivePatchesForPatchBaseline"",""DescribeInstanceAssociationsStatus"",""DescribeInstanceInformation"",""DescribeInstancePatchStates"",""DescribeInstancePatchStatesForPatchGroup"",""DescribeInstancePatches"",""DescribeInstanceProperties"",""DescribeInventoryDeletions"",""DescribeMaintenanceWindowExecutionTaskInvocations"",""DescribeMaintenanceWindowExecutionTasks"",""DescribeMaintenanceWindowExecutions"",""DescribeMaintenanceWindowSchedule"",""DescribeMaintenanceWindowTargets"",""DescribeMaintenanceWindowTasks"",""DescribeMaintenanceWindows"",""DescribeMaintenanceWindowsForTarget"",""DescribeOpsItems"",""DescribeParameters"",""DescribePatchBaselines"",""DescribePatchGroupState"",""DescribePatchGroups"",""DescribePatchProperties"",""DescribeSessions"",""DisassociateOpsItemRelatedItem"",""GetAutomationExecution"",""GetCalendarState"",""GetCommandInvocation"",""GetConnectionStatus"",""GetDefaultPatchBaseline"",""GetDeployablePatchSnapshotForInstance"",""GetDocument"",""GetInventory"",""GetInventorySchema"",""GetMaintenanceWindow"",""GetMaintenanceWindowExecution"",""GetMaintenanceWindowExecutionTask"",""GetMaintenanceWindowExecutionTaskInvocation"",""GetMaintenanceWindowTask"",""GetManifest"",""GetOpsItem"",""GetOpsMetadata"",""GetOpsSummary"",""GetParameter"",""GetParameterHistory"",""GetParameters"",""GetParametersByPath"",""GetPatchBaseline"",""GetPatchBaselineForPatchGroup"",""GetServiceSetting"",""LabelParameterVersion"",""ListAssociationVersions"",""ListAssociations"",""ListCommandInvocations"",""ListCommands"",""ListComplianceItems"",""ListComplianceSummaries"",""ListDocumentMetadataHistory"",""ListDocumentVersions"",""ListDocuments"",""ListInstanceAssociations"",""ListInventoryEntries"",""ListOpsItemEvents"",""ListOpsItemRelatedItems"",""ListOpsMetadata"",""ListResourceComplianceSummaries"",""ListResourceDataSync"",""ListTagsForResource"",""ModifyDocumentPermission"",""PutComplianceItems"",""PutConfigurePackageResult"",""PutInventory"",""PutParameter"",""RegisterDefaultPatchBaseline"",""RegisterManagedInstance"",""RegisterPatchBaselineForPatchGroup"",""RegisterTargetWithMaintenanceWindow"",""RegisterTaskWithMaintenanceWindow"",""RemoveTagsFromResource"",""ResetServiceSetting"",""ResumeSession"",""SendAutomationSignal"",""SendCommand"",""StartAssociationsOnce"",""StartAutomationExecution"",""StartChangeRequestExecution"",""StartSession"",""StopAutomationExecution"",""TerminateSession"",""UnlabelParameterVersion"",""UpdateAssociation"",""UpdateAssociationStatus"",""UpdateDocument"",""UpdateDocumentDefaultVersion"",""UpdateDocumentMetadata"",""UpdateInstanceAssociationStatus"",""UpdateInstanceInformation"",""UpdateMaintenanceWindow"",""UpdateMaintenanceWindowTarget"",""UpdateMaintenanceWindowTask"",""UpdateManagedInstanceRole"",""UpdateOpsItem"",""UpdateOpsMetadata"",""UpdatePatchBaseline"",""UpdateResourceDataSync"",""UpdateServiceSetting""]","arn:${Partition}:ssm:${Region}:${Account}:${RelativeId}","^arn:${Partition}:(ssm|ec2):.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""ssm:DocumentCategories"",""ssm:Overwrite"",""ssm:Recursive"",""ssm:SessionDocumentAccessCheck"",""ssm:SyncType"",""ssm:resourceTag/tag-key""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awssystemsmanager.html"
"ssm-guiconnect","AWS Systems Manager GUI Connect","[""CancelConnection"",""GetConnection"",""StartConnection""]","","","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awssystemsmanagerguiconnect.html"
"ssm-incidents","AWS Systems Manager Incident Manager","[""CreateReplicationSet"",""CreateResponsePlan"",""CreateTimelineEvent"",""DeleteIncidentRecord"",""DeleteReplicationSet"",""DeleteResourcePolicy"",""DeleteResponsePlan"",""DeleteTimelineEvent"",""GetIncidentRecord"",""GetReplicationSet"",""GetResourcePolicies"",""GetResponsePlan"",""GetTimelineEvent"",""ListIncidentRecords"",""ListRelatedItems"",""ListReplicationSets"",""ListResponsePlans"",""ListTagsForResource"",""ListTimelineEvents"",""PutResourcePolicy"",""StartIncident"",""TagResource"",""UntagResource"",""UpdateDeletionProtection"",""UpdateIncidentRecord"",""UpdateRelatedItems"",""UpdateReplicationSet"",""UpdateResponsePlan"",""UpdateTimelineEvent""]","arn:${Partition}:ssm-incidents::${Account}:${ResourceType}/${ResourceId}","^arn:${Partition}:ssm-incidents::.+:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awssystemsmanagerincidentmanager.html"
"ssm-contacts","AWS Systems Manager Incident Manager Contacts","[""AcceptPage"",""ActivateContactChannel"",""AssociateContact"",""CreateContact"",""CreateContactChannel"",""DeactivateContactChannel"",""DeleteContact"",""DeleteContactChannel"",""DeleteContactPolicy"",""DescribeEngagement"",""DescribePage"",""GetContact"",""GetContactChannel"",""GetContactPolicy"",""ListContactChannels"",""ListContacts"",""ListEngagements"",""ListPageReceipts"",""ListPagesByContact"",""ListPagesByEngagement"",""ListTagsForResource"",""PutContactPolicy"",""SendActivationCode"",""StartEngagement"",""StopEngagement"",""TagResource"",""UntagResource"",""UpdateContact"",""UpdateContactChannel"",""UpdateContactPolicy""]","arn:aws:ssm-contacts:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:ssm-contacts:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awssystemsmanagerincidentmanagercontacts.html"
"resource-explorer","AWS Tag Editor","[""ListResourceTypes"",""ListResources"",""ListTags""]","arn:aws:resource-explorer:<region>:<account-id>:<resource-type>/<resource_name>","^arn:aws:resource-explorer:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awstageditor.html"
"tax","AWS Tax Settings","[""GetExemptions"",""UpdateExemptions""]","","","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awstaxsettings.html"
"tiros","AWS Tiros","[""CreateQuery"",""GetQueryAnswer"",""GetQueryExplanation""]","arn:aws:tiros::<namespace>:<relative-id>","^arn:aws:tiros::.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awstiros.html"
"transfer","AWS Transfer Family","[""CreateAccess"",""CreateServer"",""CreateUser"",""CreateWorkflow"",""DeleteAccess"",""DeleteServer"",""DeleteSshPublicKey"",""DeleteUser"",""DeleteWorkflow"",""DescribeAccess"",""DescribeExecution"",""DescribeSecurityPolicy"",""DescribeServer"",""DescribeUser"",""DescribeWorkflow"",""ImportSshPublicKey"",""ListAccesses"",""ListExecutions"",""ListSecurityPolicies"",""ListServers"",""ListTagsForResource"",""ListUsers"",""ListWorkflows"",""SendWorkflowStepState"",""StartServer"",""StopServer"",""TagResource"",""TestIdentityProvider"",""UntagResource"",""UpdateAccess"",""UpdateServer"",""UpdateUser""]","arn:aws:transfer:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:transfer:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awstransferfamily.html"
"trustedadvisor","AWS Trusted Advisor","[""DescribeAccount"",""DescribeAccountAccess"",""DescribeCheckItems"",""DescribeCheckRefreshStatuses"",""DescribeCheckSummaries"",""DescribeChecks"",""DescribeNotificationPreferences"",""DescribeOrganization"",""DescribeOrganizationAccounts"",""DescribeReports"",""DescribeRisk"",""DescribeRiskResources"",""DescribeRisks"",""DescribeServiceMetadata"",""DownloadRisk"",""ExcludeCheckItems"",""GenerateReport"",""IncludeCheckItems"",""ListAccountsForParent"",""ListOrganizationalUnitsForParent"",""ListRoots"",""RefreshCheck"",""SetAccountAccess"",""SetOrganizationAccess"",""UpdateNotificationPreferences"",""UpdateRiskStatus""]","arn:${Partition}:trustedadvisor:*:${Account}:checks/${Category}/${CheckId}","^arn:${Partition}:trustedadvisor:*","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awstrustedadvisor.html"
"waf","AWS WAF","[""CreateByteMatchSet"",""CreateGeoMatchSet"",""CreateIPSet"",""CreateRateBasedRule"",""CreateRegexMatchSet"",""CreateRegexPatternSet"",""CreateRule"",""CreateRuleGroup"",""CreateSizeConstraintSet"",""CreateSqlInjectionMatchSet"",""CreateWebACL"",""CreateWebACLMigrationStack"",""CreateXssMatchSet"",""DeleteByteMatchSet"",""DeleteGeoMatchSet"",""DeleteIPSet"",""DeleteLoggingConfiguration"",""DeletePermissionPolicy"",""DeleteRateBasedRule"",""DeleteRegexMatchSet"",""DeleteRegexPatternSet"",""DeleteRule"",""DeleteRuleGroup"",""DeleteSizeConstraintSet"",""DeleteSqlInjectionMatchSet"",""DeleteWebACL"",""DeleteXssMatchSet"",""GetByteMatchSet"",""GetChangeToken"",""GetChangeTokenStatus"",""GetGeoMatchSet"",""GetIPSet"",""GetLoggingConfiguration"",""GetPermissionPolicy"",""GetRateBasedRule"",""GetRateBasedRuleManagedKeys"",""GetRegexMatchSet"",""GetRegexPatternSet"",""GetRule"",""GetRuleGroup"",""GetSampledRequests"",""GetSizeConstraintSet"",""GetSqlInjectionMatchSet"",""GetWebACL"",""GetXssMatchSet"",""ListActivatedRulesInRuleGroup"",""ListByteMatchSets"",""ListGeoMatchSets"",""ListIPSets"",""ListLoggingConfigurations"",""ListRateBasedRules"",""ListRegexMatchSets"",""ListRegexPatternSets"",""ListRuleGroups"",""ListRules"",""ListSizeConstraintSets"",""ListSqlInjectionMatchSets"",""ListSubscribedRuleGroups"",""ListTagsForResource"",""ListWebACLs"",""ListXssMatchSets"",""PutLoggingConfiguration"",""PutPermissionPolicy"",""TagResource"",""UntagResource"",""UpdateByteMatchSet"",""UpdateGeoMatchSet"",""UpdateIPSet"",""UpdateRateBasedRule"",""UpdateRegexMatchSet"",""UpdateRegexPatternSet"",""UpdateRule"",""UpdateRuleGroup"",""UpdateSizeConstraintSet"",""UpdateSqlInjectionMatchSet"",""UpdateWebACL"",""UpdateXssMatchSet""]","arn:aws:waf::<account_ID>:<resource>/<resource_id>","^arn:aws:waf::[0-9]+:.+/.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awswaf.html"
"waf-regional","AWS WAF Regional","[""AssociateWebACL"",""CreateByteMatchSet"",""CreateGeoMatchSet"",""CreateIPSet"",""CreateRateBasedRule"",""CreateRegexMatchSet"",""CreateRegexPatternSet"",""CreateRule"",""CreateRuleGroup"",""CreateSizeConstraintSet"",""CreateSqlInjectionMatchSet"",""CreateWebACL"",""CreateWebACLMigrationStack"",""CreateXssMatchSet"",""DeleteByteMatchSet"",""DeleteGeoMatchSet"",""DeleteIPSet"",""DeleteLoggingConfiguration"",""DeletePermissionPolicy"",""DeleteRateBasedRule"",""DeleteRegexMatchSet"",""DeleteRegexPatternSet"",""DeleteRule"",""DeleteRuleGroup"",""DeleteSizeConstraintSet"",""DeleteSqlInjectionMatchSet"",""DeleteWebACL"",""DeleteXssMatchSet"",""DisassociateWebACL"",""GetByteMatchSet"",""GetChangeToken"",""GetChangeTokenStatus"",""GetGeoMatchSet"",""GetIPSet"",""GetLoggingConfiguration"",""GetPermissionPolicy"",""GetRateBasedRule"",""GetRateBasedRuleManagedKeys"",""GetRegexMatchSet"",""GetRegexPatternSet"",""GetRule"",""GetRuleGroup"",""GetSampledRequests"",""GetSizeConstraintSet"",""GetSqlInjectionMatchSet"",""GetWebACL"",""GetWebACLForResource"",""GetXssMatchSet"",""ListActivatedRulesInRuleGroup"",""ListByteMatchSets"",""ListGeoMatchSets"",""ListIPSets"",""ListLoggingConfigurations"",""ListRateBasedRules"",""ListRegexMatchSets"",""ListRegexPatternSets"",""ListResourcesForWebACL"",""ListRuleGroups"",""ListRules"",""ListSizeConstraintSets"",""ListSqlInjectionMatchSets"",""ListSubscribedRuleGroups"",""ListTagsForResource"",""ListWebACLs"",""ListXssMatchSets"",""PutLoggingConfiguration"",""PutPermissionPolicy"",""TagResource"",""UntagResource"",""UpdateByteMatchSet"",""UpdateGeoMatchSet"",""UpdateIPSet"",""UpdateRateBasedRule"",""UpdateRegexMatchSet"",""UpdateRegexPatternSet"",""UpdateRule"",""UpdateRuleGroup"",""UpdateSizeConstraintSet"",""UpdateSqlInjectionMatchSet"",""UpdateWebACL"",""UpdateXssMatchSet""]","arn:aws:waf-regional:<region>:<account_ID>:<resource>/<resource_id>","^arn:aws:waf-regional:.+:[0-9]+:.+/.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awswafregional.html"
"wafv2","AWS WAF V2","[""AssociateWebACL"",""CheckCapacity"",""CreateIPSet"",""CreateRegexPatternSet"",""CreateRuleGroup"",""CreateWebACL"",""DeleteFirewallManagerRuleGroups"",""DeleteIPSet"",""DeleteLoggingConfiguration"",""DeletePermissionPolicy"",""DeleteRegexPatternSet"",""DeleteRuleGroup"",""DeleteWebACL"",""DescribeManagedRuleGroup"",""DisassociateFirewallManager"",""DisassociateWebACL"",""GenerateMobileSdkReleaseUrl"",""GetIPSet"",""GetLoggingConfiguration"",""GetManagedRuleSet"",""GetMobileSdkRelease"",""GetPermissionPolicy"",""GetRateBasedStatementManagedKeys"",""GetRegexPatternSet"",""GetRuleGroup"",""GetSampledRequests"",""GetWebACL"",""GetWebACLForResource"",""ListAvailableManagedRuleGroupVersions"",""ListAvailableManagedRuleGroups"",""ListIPSets"",""ListLoggingConfigurations"",""ListManagedRuleSets"",""ListMobileSdkReleases"",""ListRegexPatternSets"",""ListResourcesForWebACL"",""ListRuleGroups"",""ListTagsForResource"",""ListWebACLs"",""PutFirewallManagerRuleGroups"",""PutLoggingConfiguration"",""PutManagedRuleSetVersions"",""PutPermissionPolicy"",""TagResource"",""UntagResource"",""UpdateIPSet"",""UpdateManagedRuleSetVersionExpiryDate"",""UpdateRegexPatternSet"",""UpdateRuleGroup"",""UpdateWebACL""]","arn:aws:wafv2:${Region}:${Account}:${Scope}/${ResourceType}/${ResourceName}/${ResourceId}","^arn:aws:wafv2:.+:.+:.+/.+/.+/.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awswafv2.html"
"wellarchitected","AWS Well-Architected Tool","[""AssociateLenses"",""CreateLensShare"",""CreateLensVersion"",""CreateMilestone"",""CreateWorkload"",""CreateWorkloadShare"",""DeleteLens"",""DeleteLensShare"",""DeleteWorkload"",""DeleteWorkloadShare"",""DisassociateLenses"",""ExportLens"",""GetAnswer"",""GetLens"",""GetLensReview"",""GetLensReviewReport"",""GetLensVersionDifference"",""GetMilestone"",""GetWorkload"",""ImportLens"",""ListAnswers"",""ListLensReviewImprovements"",""ListLensReviews"",""ListLensShares"",""ListLenses"",""ListMilestones"",""ListNotifications"",""ListShareInvitations"",""ListTagsForResource"",""ListWorkloadShares"",""ListWorkloads"",""TagResource"",""UntagResource"",""UpdateAnswer"",""UpdateLensReview"",""UpdateShareInvitation"",""UpdateWorkload"",""UpdateWorkloadShare"",""UpgradeLensReview""]","arn:aws:wellarchitected:${Region}:${Account}:${ResourceName}/${ResourceId}","^arn:${Partition}:wellarchitected:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awswell-architectedtool.html"
"xray","AWS X-Ray","[""BatchGetTraces"",""CreateGroup"",""CreateSamplingRule"",""DeleteGroup"",""DeleteSamplingRule"",""GetEncryptionConfig"",""GetGroup"",""GetGroups"",""GetInsight"",""GetInsightEvents"",""GetInsightImpactGraph"",""GetInsightSummaries"",""GetSamplingRules"",""GetSamplingStatisticSummaries"",""GetSamplingTargets"",""GetServiceGraph"",""GetTimeSeriesServiceStatistics"",""GetTraceGraph"",""GetTraceSummaries"",""ListTagsForResource"",""PutEncryptionConfig"",""PutTelemetryRecords"",""PutTraceSegments"",""TagResource"",""UntagResource"",""UpdateGroup"",""UpdateSamplingRule""]","arn:${Partition}:xray:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:${Partition}:xray:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsx-ray.html"
"datasync","AWSDataSync","[""CancelTaskExecution"",""CreateAgent"",""CreateLocationEfs"",""CreateLocationFsxLustre"",""CreateLocationFsxWindows"",""CreateLocationHdfs"",""CreateLocationNfs"",""CreateLocationObjectStorage"",""CreateLocationS3"",""CreateLocationSmb"",""CreateTask"",""DeleteAgent"",""DeleteLocation"",""DeleteTask"",""DescribeAgent"",""DescribeLocationEfs"",""DescribeLocationFsxLustre"",""DescribeLocationFsxWindows"",""DescribeLocationHdfs"",""DescribeLocationNfs"",""DescribeLocationObjectStorage"",""DescribeLocationS3"",""DescribeLocationSmb"",""DescribeTask"",""DescribeTaskExecution"",""ListAgents"",""ListLocations"",""ListTagsForResource"",""ListTaskExecutions"",""ListTasks"",""StartTaskExecution"",""TagResource"",""UntagResource"",""UpdateAgent"",""UpdateLocationHdfs"",""UpdateLocationNfs"",""UpdateLocationObjectStorage"",""UpdateLocationSmb"",""UpdateTask"",""UpdateTaskExecution""]","arn:${Partition}:datasync:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:${Partition}:datasync:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdatasync.html"
"applicationinsights","CloudWatch Application Insights","[""CreateApplication"",""CreateComponent"",""CreateLogPattern"",""DeleteApplication"",""DeleteComponent"",""DeleteLogPattern"",""DescribeApplication"",""DescribeComponent"",""DescribeComponentConfiguration"",""DescribeComponentConfigurationRecommendation"",""DescribeLogPattern"",""DescribeObservation"",""DescribeProblem"",""DescribeProblemObservations"",""ListApplications"",""ListComponents"",""ListConfigurationHistory"",""ListLogPatternSets"",""ListLogPatterns"",""ListProblems"",""ListTagsForResource"",""TagResource"",""UntagResource"",""UpdateApplication"",""UpdateComponent"",""UpdateComponentConfiguration"",""UpdateLogPattern""]","","","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_cloudwatchapplicationinsights.html"
