#TYPE AwsService
"ServiceShortName","ServiceName","Actions","ARNFormat","ARNRegex","conditionKeys","HasResource","DocLink"
"ssm","AWS Systems Manager","[""AddTagsToResource"",""AssociateOpsItemRelatedItem"",""CancelCommand"",""CancelMaintenanceWindowExecution"",""CreateActivation"",""CreateAssociation"",""CreateAssociationBatch"",""CreateDocument"",""CreateMaintenanceWindow"",""CreateOpsItem"",""CreateOpsMetadata"",""CreatePatchBaseline"",""CreateResourceDataSync"",""DeleteActivation"",""DeleteAssociation"",""DeleteDocument"",""DeleteInventory"",""DeleteMaintenanceWindow"",""DeleteOpsMetadata"",""DeleteParameter"",""DeleteParameters"",""DeletePatchBaseline"",""DeleteResourceDataSync"",""DeregisterManagedInstance"",""DeregisterPatchBaselineForPatchGroup"",""DeregisterTargetFromMaintenanceWindow"",""DeregisterTaskFromMaintenanceWindow"",""DescribeActivations"",""DescribeAssociation"",""DescribeAssociationExecutionTargets"",""DescribeAssociationExecutions"",""DescribeAutomationExecutions"",""DescribeAutomationStepExecutions"",""DescribeAvailablePatches"",""DescribeDocument"",""DescribeDocumentParameters"",""DescribeDocumentPermission"",""DescribeEffectiveInstanceAssociations"",""DescribeEffectivePatchesForPatchBaseline"",""DescribeInstanceAssociationsStatus"",""DescribeInstanceInformation"",""DescribeInstancePatchStates"",""DescribeInstancePatchStatesForPatchGroup"",""DescribeInstancePatches"",""DescribeInstanceProperties"",""DescribeInventoryDeletions"",""DescribeMaintenanceWindowExecutionTaskInvocations"",""DescribeMaintenanceWindowExecutionTasks"",""DescribeMaintenanceWindowExecutions"",""DescribeMaintenanceWindowSchedule"",""DescribeMaintenanceWindowTargets"",""DescribeMaintenanceWindowTasks"",""DescribeMaintenanceWindows"",""DescribeMaintenanceWindowsForTarget"",""DescribeOpsItems"",""DescribeParameters"",""DescribePatchBaselines"",""DescribePatchGroupState"",""DescribePatchGroups"",""DescribePatchProperties"",""DescribeSessions"",""DisassociateOpsItemRelatedItem"",""GetAutomationExecution"",""GetCalendar"",""GetCalendarState"",""GetCommandInvocation"",""GetConnectionStatus"",""GetDefaultPatchBaseline"",""GetDeployablePatchSnapshotForInstance"",""GetDocument"",""GetInventory"",""GetInventorySchema"",""GetMaintenanceWindow"",""GetMaintenanceWindowExecution"",""GetMaintenanceWindowExecutionTask"",""GetMaintenanceWindowExecutionTaskInvocation"",""GetMaintenanceWindowTask"",""GetManifest"",""GetOpsItem"",""GetOpsMetadata"",""GetOpsSummary"",""GetParameter"",""GetParameterHistory"",""GetParameters"",""GetParametersByPath"",""GetPatchBaseline"",""GetPatchBaselineForPatchGroup"",""GetServiceSetting"",""LabelParameterVersion"",""ListAssociationVersions"",""ListAssociations"",""ListCommandInvocations"",""ListCommands"",""ListComplianceItems"",""ListComplianceSummaries"",""ListDocumentMetadataHistory"",""ListDocumentVersions"",""ListDocuments"",""ListInstanceAssociations"",""ListInventoryEntries"",""ListOpsItemEvents"",""ListOpsItemRelatedItems"",""ListOpsMetadata"",""ListResourceComplianceSummaries"",""ListResourceDataSync"",""ListTagsForResource"",""ModifyDocumentPermission"",""PutCalendar"",""PutComplianceItems"",""PutConfigurePackageResult"",""PutInventory"",""PutParameter"",""RegisterDefaultPatchBaseline"",""RegisterManagedInstance"",""RegisterPatchBaselineForPatchGroup"",""RegisterTargetWithMaintenanceWindow"",""RegisterTaskWithMaintenanceWindow"",""RemoveTagsFromResource"",""ResetServiceSetting"",""ResumeSession"",""SendAutomationSignal"",""SendCommand"",""StartAssociationsOnce"",""StartAutomationExecution"",""StartChangeRequestExecution"",""StartSession"",""StopAutomationExecution"",""TerminateSession"",""UnlabelParameterVersion"",""UpdateAssociation"",""UpdateAssociationStatus"",""UpdateDocument"",""UpdateDocumentDefaultVersion"",""UpdateDocumentMetadata"",""UpdateInstanceAssociationStatus"",""UpdateInstanceInformation"",""UpdateMaintenanceWindow"",""UpdateMaintenanceWindowTarget"",""UpdateMaintenanceWindowTask"",""UpdateManagedInstanceRole"",""UpdateOpsItem"",""UpdateOpsMetadata"",""UpdatePatchBaseline"",""UpdateResourceDataSync"",""UpdateServiceSetting""]","arn:aws:ssm:${Region}:${Account}:${RelativeId}","^arn:aws:(ssm|ec2):.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""ssm:AutoApprove"",""ssm:DocumentCategories"",""ssm:Overwrite"",""ssm:Recursive"",""ssm:SessionDocumentAccessCheck"",""ssm:SourceInstanceARN"",""ssm:SyncType"",""ssm:resourceTag/${TagKey}"",""ssm:resourceTag/tag-key""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awssystemsmanager.html"
"ssm-sap","AWS Systems Manager for SAP","[""BackupDatabase"",""DeleteResourcePermission"",""DeregisterApplication"",""GetApplication"",""GetComponent"",""GetDatabase"",""GetOperation"",""GetResourcePermission"",""ListApplications"",""ListComponents"",""ListDatabases"",""ListOperations"",""ListTagsForResource"",""PutResourcePermission"",""RegisterApplication"",""RestoreDatabase"",""TagResource"",""UntagResource"",""UpdateApplicationSettings"",""UpdateHANABackupSettings""]","arn:aws:ssm-sap:${Region}:${Account}:${ApplicationType}/${ApplicationId}","^arn:aws:ssm-sap:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awssystemsmanagerforsap.html"
"ssm-guiconnect","AWS Systems Manager GUI Connect","[""CancelConnection"",""GetConnection"",""StartConnection""]","","","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awssystemsmanagerguiconnect.html"
"ssm-incidents","AWS Systems Manager Incident Manager","[""CreateReplicationSet"",""CreateResponsePlan"",""CreateTimelineEvent"",""DeleteIncidentRecord"",""DeleteReplicationSet"",""DeleteResourcePolicy"",""DeleteResponsePlan"",""DeleteTimelineEvent"",""GetIncidentRecord"",""GetReplicationSet"",""GetResourcePolicies"",""GetResponsePlan"",""GetTimelineEvent"",""ListIncidentRecords"",""ListRelatedItems"",""ListReplicationSets"",""ListResponsePlans"",""ListTagsForResource"",""ListTimelineEvents"",""PutResourcePolicy"",""StartIncident"",""TagResource"",""UntagResource"",""UpdateDeletionProtection"",""UpdateIncidentRecord"",""UpdateRelatedItems"",""UpdateReplicationSet"",""UpdateResponsePlan"",""UpdateTimelineEvent""]","arn:aws:ssm-incidents::${Account}:${ResourceType}/${ResourceId}","^arn:aws:ssm-incidents::.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awssystemsmanagerincidentmanager.html"
"ssm-contacts","AWS Systems Manager Incident Manager Contacts","[""AcceptPage"",""ActivateContactChannel"",""AssociateContact"",""CreateContact"",""CreateContactChannel"",""DeactivateContactChannel"",""DeleteContact"",""DeleteContactChannel"",""DescribeEngagement"",""DescribePage"",""GetContact"",""GetContactChannel"",""GetContactPolicy"",""ListContactChannels"",""ListContacts"",""ListEngagements"",""ListPageReceipts"",""ListPagesByContact"",""ListPagesByEngagement"",""ListTagsForResource"",""PutContactPolicy"",""SendActivationCode"",""StartEngagement"",""StopEngagement"",""TagResource"",""UntagResource"",""UpdateContact"",""UpdateContactChannel""]","arn:aws:ssm-contacts:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:ssm-contacts:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awssystemsmanagerincidentmanagercontacts.html"
"resource-explorer","AWS Tag Editor","[""ListResourceTypes"",""ListResources"",""ListTags""]","arn:${Partition}:resource-explorer:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:resource-explorer:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awstageditor.html"
"tax","AWS Tax Settings","[""BatchPutTaxRegistration"",""DeleteTaxRegistration"",""GetExemptions"",""GetTaxInheritance"",""GetTaxInterview"",""GetTaxRegistration"",""GetTaxRegistrationDocument"",""ListTaxRegistrations"",""PutTaxInheritance"",""PutTaxInterview"",""PutTaxRegistration"",""UpdateExemptions""]","","","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awstaxsettings.html"
"tnb","AWS Telco Network Builder","[""CancelSolNetworkOperation"",""CreateSolFunctionPackage"",""CreateSolNetworkInstance"",""CreateSolNetworkPackage"",""DeleteSolFunctionPackage"",""DeleteSolNetworkInstance"",""DeleteSolNetworkPackage"",""GetSolFunctionInstance"",""GetSolFunctionPackage"",""GetSolFunctionPackageContent"",""GetSolFunctionPackageDescriptor"",""GetSolNetworkInstance"",""GetSolNetworkOperation"",""GetSolNetworkPackage"",""GetSolNetworkPackageContent"",""GetSolNetworkPackageDescriptor"",""InstantiateSolNetworkInstance"",""ListSolFunctionInstances"",""ListSolFunctionPackages"",""ListSolNetworkInstances"",""ListSolNetworkOperations"",""ListSolNetworkPackages"",""ListTagsForResource"",""PutSolFunctionPackageContent"",""PutSolNetworkPackageContent"",""TagResource"",""TerminateSolNetworkInstance"",""UntagResource"",""UpdateSolFunctionPackage"",""UpdateSolNetworkInstance"",""UpdateSolNetworkPackage"",""ValidateSolFunctionPackageContent"",""ValidateSolNetworkPackageContent""]","arn:aws:tnb:${Region}:${Account}:${RelativeId}","^arn:aws:tnb:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awstelconetworkbuilder.html"
"tiros","AWS Tiros","[""CreateQuery"",""ExtendQuery"",""GetQueryAnswer"",""GetQueryExplanation"",""GetQueryExtensionAccounts""]","arn:${Partition}:tiros:${Region}:${Account}:${RelativeId}","^arn:aws:tiros::.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awstiros.html"
"transfer","AWS Transfer Family","[""CreateAccess"",""CreateAgreement"",""CreateConnector"",""CreateProfile"",""CreateServer"",""CreateUser"",""CreateWorkflow"",""DeleteAccess"",""DeleteAgreement"",""DeleteCertificate"",""DeleteConnector"",""DeleteHostKey"",""DeleteProfile"",""DeleteServer"",""DeleteSshPublicKey"",""DeleteUser"",""DeleteWorkflow"",""DescribeAccess"",""DescribeAgreement"",""DescribeCertificate"",""DescribeConnector"",""DescribeExecution"",""DescribeHostKey"",""DescribeProfile"",""DescribeSecurityPolicy"",""DescribeServer"",""DescribeUser"",""DescribeWorkflow"",""ImportCertificate"",""ImportHostKey"",""ImportSshPublicKey"",""ListAccesses"",""ListAgreements"",""ListCertificates"",""ListConnectors"",""ListExecutions"",""ListHostKeys"",""ListProfiles"",""ListSecurityPolicies"",""ListServers"",""ListTagsForResource"",""ListUsers"",""ListWorkflows"",""SendWorkflowStepState"",""StartFileTransfer"",""StartServer"",""StopServer"",""TagResource"",""TestIdentityProvider"",""UntagResource"",""UpdateAccess"",""UpdateAgreement"",""UpdateCertificate"",""UpdateConnector"",""UpdateHostKey"",""UpdateProfile"",""UpdateServer"",""UpdateUser""]","arn:aws:transfer:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:transfer:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awstransferfamily.html"
"trustedadvisor","AWS Trusted Advisor","[""DeleteNotificationConfigurationForDelegatedAdmin"",""DescribeAccount"",""DescribeAccountAccess"",""DescribeCheckItems"",""DescribeCheckRefreshStatuses"",""DescribeCheckStatusHistoryChanges"",""DescribeCheckSummaries"",""DescribeChecks"",""DescribeNotificationConfigurations"",""DescribeNotificationPreferences"",""DescribeOrganization"",""DescribeOrganizationAccounts"",""DescribeReports"",""DescribeRisk"",""DescribeRiskResources"",""DescribeRisks"",""DescribeServiceMetadata"",""DownloadRisk"",""ExcludeCheckItems"",""GenerateReport"",""IncludeCheckItems"",""ListAccountsForParent"",""ListOrganizationalUnitsForParent"",""ListRoots"",""RefreshCheck"",""SetAccountAccess"",""SetOrganizationAccess"",""UpdateNotificationConfigurations"",""UpdateNotificationPreferences"",""UpdateRiskStatus""]","arn:aws:trustedadvisor:${Region}:${Account}:checks/${Category}/${CheckId}","^arn:aws:trustedadvisor:.*","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awstrustedadvisor.html"
"waf","AWS WAF","[""CreateByteMatchSet"",""CreateGeoMatchSet"",""CreateIPSet"",""CreateRateBasedRule"",""CreateRegexMatchSet"",""CreateRegexPatternSet"",""CreateRule"",""CreateRuleGroup"",""CreateSizeConstraintSet"",""CreateSqlInjectionMatchSet"",""CreateWebACL"",""CreateWebACLMigrationStack"",""CreateXssMatchSet"",""DeleteByteMatchSet"",""DeleteGeoMatchSet"",""DeleteIPSet"",""DeleteLoggingConfiguration"",""DeletePermissionPolicy"",""DeleteRateBasedRule"",""DeleteRegexMatchSet"",""DeleteRegexPatternSet"",""DeleteRule"",""DeleteRuleGroup"",""DeleteSizeConstraintSet"",""DeleteSqlInjectionMatchSet"",""DeleteWebACL"",""DeleteXssMatchSet"",""GetByteMatchSet"",""GetChangeToken"",""GetChangeTokenStatus"",""GetGeoMatchSet"",""GetIPSet"",""GetLoggingConfiguration"",""GetPermissionPolicy"",""GetRateBasedRule"",""GetRateBasedRuleManagedKeys"",""GetRegexMatchSet"",""GetRegexPatternSet"",""GetRule"",""GetRuleGroup"",""GetSampledRequests"",""GetSizeConstraintSet"",""GetSqlInjectionMatchSet"",""GetWebACL"",""GetXssMatchSet"",""ListActivatedRulesInRuleGroup"",""ListByteMatchSets"",""ListGeoMatchSets"",""ListIPSets"",""ListLoggingConfigurations"",""ListRateBasedRules"",""ListRegexMatchSets"",""ListRegexPatternSets"",""ListRuleGroups"",""ListRules"",""ListSizeConstraintSets"",""ListSqlInjectionMatchSets"",""ListSubscribedRuleGroups"",""ListTagsForResource"",""ListWebACLs"",""ListXssMatchSets"",""PutLoggingConfiguration"",""PutPermissionPolicy"",""TagResource"",""UntagResource"",""UpdateByteMatchSet"",""UpdateGeoMatchSet"",""UpdateIPSet"",""UpdateRateBasedRule"",""UpdateRegexMatchSet"",""UpdateRegexPatternSet"",""UpdateRule"",""UpdateRuleGroup"",""UpdateSizeConstraintSet"",""UpdateSqlInjectionMatchSet"",""UpdateWebACL"",""UpdateXssMatchSet""]","arn:aws:waf::${Account}:${ResourceId}/${Id}","^arn:aws:waf::[0-9]+:.+/.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awswaf.html"
"waf-regional","AWS WAF Regional","[""AssociateWebACL"",""CreateByteMatchSet"",""CreateGeoMatchSet"",""CreateIPSet"",""CreateRateBasedRule"",""CreateRegexMatchSet"",""CreateRegexPatternSet"",""CreateRule"",""CreateRuleGroup"",""CreateSizeConstraintSet"",""CreateSqlInjectionMatchSet"",""CreateWebACL"",""CreateWebACLMigrationStack"",""CreateXssMatchSet"",""DeleteByteMatchSet"",""DeleteGeoMatchSet"",""DeleteIPSet"",""DeleteLoggingConfiguration"",""DeletePermissionPolicy"",""DeleteRateBasedRule"",""DeleteRegexMatchSet"",""DeleteRegexPatternSet"",""DeleteRule"",""DeleteRuleGroup"",""DeleteSizeConstraintSet"",""DeleteSqlInjectionMatchSet"",""DeleteWebACL"",""DeleteXssMatchSet"",""DisassociateWebACL"",""GetByteMatchSet"",""GetChangeToken"",""GetChangeTokenStatus"",""GetGeoMatchSet"",""GetIPSet"",""GetLoggingConfiguration"",""GetPermissionPolicy"",""GetRateBasedRule"",""GetRateBasedRuleManagedKeys"",""GetRegexMatchSet"",""GetRegexPatternSet"",""GetRule"",""GetRuleGroup"",""GetSampledRequests"",""GetSizeConstraintSet"",""GetSqlInjectionMatchSet"",""GetWebACL"",""GetWebACLForResource"",""GetXssMatchSet"",""ListActivatedRulesInRuleGroup"",""ListByteMatchSets"",""ListGeoMatchSets"",""ListIPSets"",""ListLoggingConfigurations"",""ListRateBasedRules"",""ListRegexMatchSets"",""ListRegexPatternSets"",""ListResourcesForWebACL"",""ListRuleGroups"",""ListRules"",""ListSizeConstraintSets"",""ListSqlInjectionMatchSets"",""ListSubscribedRuleGroups"",""ListTagsForResource"",""ListWebACLs"",""ListXssMatchSets"",""PutLoggingConfiguration"",""PutPermissionPolicy"",""TagResource"",""UntagResource"",""UpdateByteMatchSet"",""UpdateGeoMatchSet"",""UpdateIPSet"",""UpdateRateBasedRule"",""UpdateRegexMatchSet"",""UpdateRegexPatternSet"",""UpdateRule"",""UpdateRuleGroup"",""UpdateSizeConstraintSet"",""UpdateSqlInjectionMatchSet"",""UpdateWebACL"",""UpdateXssMatchSet""]","arn:aws:waf-regional:${Region}:${Account}:${ResourceId}/${Id}","^arn:aws:waf-regional:.+:[0-9]+:.+/.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awswafregional.html"
"wafv2","AWS WAF V2","[""AssociateWebACL"",""CheckCapacity"",""CreateIPSet"",""CreateRegexPatternSet"",""CreateRuleGroup"",""CreateWebACL"",""DeleteFirewallManagerRuleGroups"",""DeleteIPSet"",""DeleteLoggingConfiguration"",""DeletePermissionPolicy"",""DeleteRegexPatternSet"",""DeleteRuleGroup"",""DeleteWebACL"",""DescribeManagedRuleGroup"",""DisassociateFirewallManager"",""DisassociateWebACL"",""GenerateMobileSdkReleaseUrl"",""GetIPSet"",""GetLoggingConfiguration"",""GetManagedRuleSet"",""GetMobileSdkRelease"",""GetPermissionPolicy"",""GetRateBasedStatementManagedKeys"",""GetRegexPatternSet"",""GetRuleGroup"",""GetSampledRequests"",""GetWebACL"",""GetWebACLForResource"",""ListAvailableManagedRuleGroupVersions"",""ListAvailableManagedRuleGroups"",""ListIPSets"",""ListLoggingConfigurations"",""ListManagedRuleSets"",""ListMobileSdkReleases"",""ListRegexPatternSets"",""ListResourcesForWebACL"",""ListRuleGroups"",""ListTagsForResource"",""ListWebACLs"",""PutFirewallManagerRuleGroups"",""PutLoggingConfiguration"",""PutManagedRuleSetVersions"",""PutPermissionPolicy"",""TagResource"",""UntagResource"",""UpdateIPSet"",""UpdateManagedRuleSetVersionExpiryDate"",""UpdateRegexPatternSet"",""UpdateRuleGroup"",""UpdateWebACL""]","arn:aws:wafv2:${Region}:${Account}:${Scope}/${ResourceType}/${ResourceName}/${ResourceId}","^arn:aws:wafv2:.+:.+:.+/.+/.+/.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awswafv2.html"
"wellarchitected","AWS Well-Architected Tool","[""AssociateLenses"",""CreateLensShare"",""CreateLensVersion"",""CreateMilestone"",""CreateWorkload"",""CreateWorkloadShare"",""DeleteLens"",""DeleteLensShare"",""DeleteWorkload"",""DeleteWorkloadShare"",""DisassociateLenses"",""ExportLens"",""GetAnswer"",""GetLens"",""GetLensReview"",""GetLensReviewReport"",""GetLensVersionDifference"",""GetMilestone"",""GetWorkload"",""ImportLens"",""ListAnswers"",""ListCheckDetails"",""ListCheckSummaries"",""ListLensReviewImprovements"",""ListLensReviews"",""ListLensShares"",""ListLenses"",""ListMilestones"",""ListNotifications"",""ListShareInvitations"",""ListTagsForResource"",""ListWorkloadShares"",""ListWorkloads"",""TagResource"",""UntagResource"",""UpdateAnswer"",""UpdateGlobalSettings"",""UpdateLensReview"",""UpdateShareInvitation"",""UpdateWorkload"",""UpdateWorkloadShare"",""UpgradeLensReview""]","arn:aws:wellarchitected:${Region}:${Account}:${ResourceName}/${ResourceId}","^arn:aws:wellarchitected:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awswell-architectedtool.html"
