#TYPE AwsService
"ServiceShortName","ServiceName","Actions","ARNFormat","ARNRegex","conditionKeys","HasResource","DocLink"
"fis","AWS Fault Injection Service","[""CreateExperimentTemplate"",""CreateTargetAccountConfiguration"",""DeleteExperimentTemplate"",""DeleteTargetAccountConfiguration"",""GetAction"",""GetExperiment"",""GetExperimentTargetAccountConfiguration"",""GetExperimentTemplate"",""GetTargetAccountConfiguration"",""GetTargetResourceType"",""InjectApiInternalError"",""InjectApiThrottleError"",""InjectApiUnavailableError"",""ListActions"",""ListExperimentResolvedTargets"",""ListExperimentTargetAccountConfigurations"",""ListExperimentTemplates"",""ListExperiments"",""ListTagsForResource"",""ListTargetAccountConfigurations"",""ListTargetResourceTypes"",""StartExperiment"",""StopExperiment"",""TagResource"",""UntagResource"",""UpdateExperimentTemplate"",""UpdateTargetAccountConfiguration""]","arn:aws:fis:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:fis:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""fis:Operations"",""fis:Percentage"",""fis:Service"",""fis:Targets""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsfaultinjectionservice.html"
"fms","AWS Firewall Manager","[""AssociateAdminAccount"",""AssociateThirdPartyFirewall"",""BatchAssociateResource"",""BatchDisassociateResource"",""DeleteAppsList"",""DeleteNotificationChannel"",""DeletePolicy"",""DeleteProtocolsList"",""DeleteResourceSet"",""DisassociateAdminAccount"",""DisassociateThirdPartyFirewall"",""GetAdminAccount"",""GetAdminScope"",""GetAppsList"",""GetComplianceDetail"",""GetNotificationChannel"",""GetPolicy"",""GetProtectionStatus"",""GetProtocolsList"",""GetResourceSet"",""GetThirdPartyFirewallAssociationStatus"",""GetViolationDetails"",""ListAdminAccountsForOrganization"",""ListAdminsManagingAccount"",""ListAppsLists"",""ListComplianceStatus"",""ListDiscoveredResources"",""ListMemberAccounts"",""ListPolicies"",""ListProtocolsLists"",""ListResourceSetResources"",""ListResourceSets"",""ListTagsForResource"",""ListThirdPartyFirewallFirewallPolicies"",""PutAdminAccount"",""PutAppsList"",""PutNotificationChannel"",""PutPolicy"",""PutProtocolsList"",""PutResourceSet"",""TagResource"",""UntagResource""]","arn:aws:fms:${Region}:${Account}:${Resource}/${Id}","^arn:aws:fms:.+:[0-9]+:.+/.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsfirewallmanager.html"
"freetier","AWS Free Tier","[""GetFreeTierAlertPreference"",""GetFreeTierUsage"",""PutFreeTierAlertPreference""]","","","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsfreetier.html"
"globalaccelerator","AWS Global Accelerator","[""AddCustomRoutingEndpoints"",""AddEndpoints"",""AdvertiseByoipCidr"",""AllowCustomRoutingTraffic"",""CreateAccelerator"",""CreateCrossAccountAttachment"",""CreateCustomRoutingAccelerator"",""CreateCustomRoutingEndpointGroup"",""CreateCustomRoutingListener"",""CreateEndpointGroup"",""CreateListener"",""DeleteAccelerator"",""DeleteCrossAccountAttachment"",""DeleteCustomRoutingAccelerator"",""DeleteCustomRoutingEndpointGroup"",""DeleteCustomRoutingListener"",""DeleteEndpointGroup"",""DeleteListener"",""DenyCustomRoutingTraffic"",""DeprovisionByoipCidr"",""DescribeAccelerator"",""DescribeAcceleratorAttributes"",""DescribeCrossAccountAttachment"",""DescribeCustomRoutingAccelerator"",""DescribeCustomRoutingAcceleratorAttributes"",""DescribeCustomRoutingEndpointGroup"",""DescribeCustomRoutingListener"",""DescribeEndpointGroup"",""DescribeListener"",""ListAccelerators"",""ListByoipCidrs"",""ListCrossAccountAttachments"",""ListCrossAccountResourceAccounts"",""ListCrossAccountResources"",""ListCustomRoutingAccelerators"",""ListCustomRoutingEndpointGroups"",""ListCustomRoutingListeners"",""ListCustomRoutingPortMappings"",""ListCustomRoutingPortMappingsByDestination"",""ListEndpointGroups"",""ListListeners"",""ListTagsForResource"",""ProvisionByoipCidr"",""RemoveCustomRoutingEndpoints"",""RemoveEndpoints"",""TagResource"",""UntagResource"",""UpdateAccelerator"",""UpdateAcceleratorAttributes"",""UpdateCrossAccountAttachment"",""UpdateCustomRoutingAccelerator"",""UpdateCustomRoutingAcceleratorAttributes"",""UpdateCustomRoutingListener"",""UpdateEndpointGroup"",""UpdateListener"",""WithdrawByoipCidr""]","arn:aws:globalaccelerator::${Account}:${ResourceType}/${ResourceId}","^arn:aws:globalaccelerator::.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"glue","AWS Glue","[""BatchCreatePartition"",""BatchDeleteConnection"",""BatchDeletePartition"",""BatchDeleteTable"",""BatchDeleteTableVersion"",""BatchGetBlueprints"",""BatchGetCrawlers"",""BatchGetCustomEntityTypes"",""BatchGetDevEndpoints"",""BatchGetJobs"",""BatchGetPartition"",""BatchGetStageFiles"",""BatchGetTableOptimizer"",""BatchGetTriggers"",""BatchGetWorkflows"",""BatchStopJobRun"",""BatchUpdatePartition"",""CancelDataQualityRuleRecommendationRun"",""CancelDataQualityRulesetEvaluationRun"",""CancelMLTaskRun"",""CancelStatement"",""CheckSchemaVersionValidity"",""CreateBlueprint"",""CreateClassifier"",""CreateConnection"",""CreateCrawler"",""CreateCustomEntityType"",""CreateDataQualityRuleset"",""CreateDatabase"",""CreateDevEndpoint"",""CreateJob"",""CreateMLTransform"",""CreatePartition"",""CreatePartitionIndex"",""CreateRegistry"",""CreateSchema"",""CreateScript"",""CreateSecurityConfiguration"",""CreateSession"",""CreateTable"",""CreateTableOptimizer"",""CreateTrigger"",""CreateUsageProfile"",""CreateUserDefinedFunction"",""CreateWorkflow"",""DeleteBlueprint"",""DeleteClassifier"",""DeleteColumnStatisticsForPartition"",""DeleteColumnStatisticsForTable"",""DeleteConnection"",""DeleteCrawler"",""DeleteCustomEntityType"",""DeleteDataQualityRuleset"",""DeleteDatabase"",""DeleteDevEndpoint"",""DeleteJob"",""DeleteMLTransform"",""DeletePartition"",""DeletePartitionIndex"",""DeleteRegistry"",""DeleteResourcePolicy"",""DeleteSchema"",""DeleteSchemaVersions"",""DeleteSecurityConfiguration"",""DeleteSession"",""DeleteTable"",""DeleteTableOptimizer"",""DeleteTableVersion"",""DeleteTrigger"",""DeleteUsageProfile"",""DeleteUserDefinedFunction"",""DeleteWorkflow"",""DeregisterDataPreview"",""DescribeConnectionType"",""DescribeEntity"",""GetBlueprint"",""GetBlueprintRun"",""GetBlueprintRuns"",""GetCatalogImportStatus"",""GetClassifier"",""GetClassifiers"",""GetColumnStatisticsForPartition"",""GetColumnStatisticsForTable"",""GetColumnStatisticsTaskRun"",""GetColumnStatisticsTaskRuns"",""GetCompletion"",""GetConnection"",""GetConnections"",""GetCrawler"",""GetCrawlerMetrics"",""GetCrawlers"",""GetCustomEntityType"",""GetDataCatalogEncryptionSettings"",""GetDataPreviewStatement"",""GetDataQualityModel"",""GetDataQualityModelResult"",""GetDataQualityResult"",""GetDataQualityRuleRecommendationRun"",""GetDataQualityRuleset"",""GetDataQualityRulesetEvaluationRun"",""GetDatabase"",""GetDatabases"",""GetDataflowGraph"",""GetDevEndpoint"",""GetDevEndpoints"",""GetEnvironment"",""GetExecutors"",""GetExecutorsThreads"",""GetJob"",""GetJobBookmark"",""GetJobRun"",""GetJobRuns"",""GetJobs"",""GetLogParsingStatus"",""GetMLTaskRun"",""GetMLTaskRuns"",""GetMLTransform"",""GetMLTransforms"",""GetMapping"",""GetNotebookInstanceStatus"",""GetPartition"",""GetPartitionIndexes"",""GetPartitions"",""GetPlan"",""GetQueries"",""GetQuery"",""GetRecipeAction"",""GetRegistry"",""GetResourcePolicies"",""GetResourcePolicy"",""GetSchema"",""GetSchemaByDefinition"",""GetSchemaVersion"",""GetSchemaVersionsDiff"",""GetSecurityConfiguration"",""GetSecurityConfigurations"",""GetSession"",""GetStage"",""GetStageAttempt"",""GetStageAttemptTaskList"",""GetStageAttemptTaskSummary"",""GetStageFiles"",""GetStages"",""GetStatement"",""GetStorage"",""GetStorageUnit"",""GetTable"",""GetTableOptimizer"",""GetTableVersion"",""GetTableVersions"",""GetTables"",""GetTags"",""GetTrigger"",""GetTriggers"",""GetUsageProfile"",""GetUserDefinedFunction"",""GetUserDefinedFunctions"",""GetWorkflow"",""GetWorkflowRun"",""GetWorkflowRunProperties"",""GetWorkflowRuns"",""GlueNotebookAuthorize"",""GlueNotebookRefreshCredentials"",""ImportCatalogToGlue"",""ListBlueprints"",""ListColumnStatisticsTaskRuns"",""ListConnectionTypes"",""ListCrawlers"",""ListCrawls"",""ListCustomEntityTypes"",""ListDataQualityResults"",""ListDataQualityRuleRecommendationRuns"",""ListDataQualityRulesetEvaluationRuns"",""ListDataQualityRulesets"",""ListDevEndpoints"",""ListEntities"",""ListJobs"",""ListMLTransforms"",""ListRegistries"",""ListSchemaVersions"",""ListSchemas"",""ListSessions"",""ListStatements"",""ListTableOptimizerRuns"",""ListTriggers"",""ListUsageProfiles"",""ListWorkflows"",""NotifyEvent"",""PassConnection"",""PublishDataQuality"",""PutDataCatalogEncryptionSettings"",""PutDataQualityProfileAnnotation"",""PutDataQualityStatisticAnnotation"",""PutResourcePolicy"",""PutSchemaVersionMetadata"",""PutWorkflowRunProperties"",""QuerySchemaVersionMetadata"",""RefreshOAuth2Tokens"",""RegisterSchemaVersion"",""RemoveSchemaVersionMetadata"",""RequestLogParsing"",""ResetJobBookmark"",""ResumeWorkflowRun"",""RunDataPreviewStatement"",""RunStatement"",""SearchTables"",""SendFeedback"",""SendRecipeAction"",""StartBlueprintRun"",""StartColumnStatisticsTaskRun"",""StartCompletion"",""StartCrawler"",""StartCrawlerSchedule"",""StartDataQualityRuleRecommendationRun"",""StartDataQualityRulesetEvaluationRun"",""StartExportLabelsTaskRun"",""StartImportLabelsTaskRun"",""StartJobRun"",""StartMLEvaluationTaskRun"",""StartMLLabelingSetGenerationTaskRun"",""StartNotebook"",""StartTrigger"",""StartWorkflowRun"",""StopColumnStatisticsTaskRun"",""StopCrawler"",""StopCrawlerSchedule"",""StopSession"",""StopTrigger"",""StopWorkflowRun"",""TagResource"",""TerminateNotebook"",""TestConnection"",""UntagResource"",""UpdateBlueprint"",""UpdateClassifier"",""UpdateColumnStatisticsForPartition"",""UpdateColumnStatisticsForTable"",""UpdateConnection"",""UpdateCrawler"",""UpdateCrawlerSchedule"",""UpdateDataQualityRuleset"",""UpdateDatabase"",""UpdateDevEndpoint"",""UpdateJob"",""UpdateJobFromSourceControl"",""UpdateMLTransform"",""UpdatePartition"",""UpdateRegistry"",""UpdateSchema"",""UpdateSourceControlFromJob"",""UpdateTable"",""UpdateTableOptimizer"",""UpdateTrigger"",""UpdateUsageProfile"",""UpdateUserDefinedFunction"",""UpdateWorkflow"",""UseGlueStudio"",""UseMLTransforms""]","arn:aws:glue:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:aws:glue:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""glue:CredentialIssuingService"",""glue:RoleAssumedBy"",""glue:SecurityGroupIds"",""glue:SubnetIds"",""glue:VpcIds""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglue.html"
"databrew","AWS Glue DataBrew","[""BatchDeleteRecipeVersion"",""CreateDataset"",""CreateProfileJob"",""CreateProject"",""CreateRecipe"",""CreateRecipeJob"",""CreateRuleset"",""CreateSchedule"",""DeleteDataset"",""DeleteJob"",""DeleteProject"",""DeleteRecipeVersion"",""DeleteRuleset"",""DeleteSchedule"",""DescribeDataset"",""DescribeJob"",""DescribeJobRun"",""DescribeProject"",""DescribeRecipe"",""DescribeRuleset"",""DescribeSchedule"",""ListDatasets"",""ListJobRuns"",""ListJobs"",""ListProjects"",""ListRecipeVersions"",""ListRecipes"",""ListRulesets"",""ListSchedules"",""ListTagsForResource"",""PublishRecipe"",""SendProjectSessionAction"",""StartJobRun"",""StartProjectSession"",""StopJobRun"",""TagResource"",""UntagResource"",""UpdateDataset"",""UpdateProfileJob"",""UpdateProject"",""UpdateRecipe"",""UpdateRecipeJob"",""UpdateRuleset"",""UpdateSchedule""]","arn:aws:databrew:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:databrew:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsgluedatabrew.html"
"groundstation","AWS Ground Station","[""CancelContact"",""CreateConfig"",""CreateDataflowEndpointGroup"",""CreateEphemeris"",""CreateMissionProfile"",""DeleteConfig"",""DeleteDataflowEndpointGroup"",""DeleteEphemeris"",""DeleteMissionProfile"",""DescribeContact"",""DescribeEphemeris"",""GetAgentConfiguration"",""GetConfig"",""GetDataflowEndpointGroup"",""GetMinuteUsage"",""GetMissionProfile"",""GetSatellite"",""ListConfigs"",""ListContacts"",""ListDataflowEndpointGroups"",""ListEphemerides"",""ListGroundStations"",""ListMissionProfiles"",""ListSatellites"",""ListTagsForResource"",""RegisterAgent"",""ReserveContact"",""TagResource"",""UntagResource"",""UpdateAgentStatus"",""UpdateConfig"",""UpdateEphemeris"",""UpdateMissionProfile""]","arn:aws:groundstation:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:groundstation:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""groundstation:AgentId"",""groundstation:ConfigId"",""groundstation:ConfigType"",""groundstation:ContactId"",""groundstation:DataflowEndpointGroupId"",""groundstation:EphemerisId"",""groundstation:GroundStationId"",""groundstation:MissionProfileId"",""groundstation:SatelliteId""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsgroundstation.html"
"health","AWS Health APIs and Notifications","[""DescribeAffectedAccountsForOrganization"",""DescribeAffectedEntities"",""DescribeAffectedEntitiesForOrganization"",""DescribeEntityAggregates"",""DescribeEntityAggregatesForOrganization"",""DescribeEventAggregates"",""DescribeEventDetails"",""DescribeEventDetailsForOrganization"",""DescribeEventTypes"",""DescribeEvents"",""DescribeEventsForOrganization"",""DescribeHealthServiceStatusForOrganization"",""DisableHealthServiceAccessForOrganization"",""EnableHealthServiceAccessForOrganization""]","arn:aws:health:${Region}::${RelativeId}","^arn:aws:health:[^:]*:[^:]*:.+","[""health:eventTypeCode"",""health:service""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awshealthapisandnotifications.html"
"medical-imaging","AWS HealthImaging","[""CopyImageSet"",""CreateDatastore"",""DeleteDatastore"",""DeleteImageSet"",""GetDICOMImportJob"",""GetDICOMInstance"",""GetDICOMInstanceFrames"",""GetDICOMInstanceMetadata"",""GetDatastore"",""GetImageFrame"",""GetImageSet"",""GetImageSetMetadata"",""ListDICOMImportJobs"",""ListDatastores"",""ListImageSetVersions"",""ListTagsForResource"",""SearchImageSets"",""StartDICOMImportJob"",""TagResource"",""UntagResource"",""UpdateImageSetMetadata""]","arn:aws:medical-imaging:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:medical-imaging:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awshealthimaging.html"
"healthlake","AWS HealthLake","[""CancelFHIRExportJobWithDelete"",""CreateFHIRDatastore"",""CreateResource"",""DeleteFHIRDatastore"",""DeleteResource"",""DescribeFHIRDatastore"",""DescribeFHIRExportJob"",""DescribeFHIRExportJobWithGet"",""DescribeFHIRImportJob"",""GetCapabilities"",""ListFHIRDatastores"",""ListFHIRExportJobs"",""ListFHIRImportJobs"",""ListTagsForResource"",""ReadResource"",""SearchEverything"",""SearchWithGet"",""SearchWithPost"",""StartFHIRExportJob"",""StartFHIRExportJobWithPost"",""StartFHIRImportJob"",""TagResource"",""UntagResource"",""UpdateResource""]","arn:aws:healthlake:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:healthlake:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awshealthlake.html"
"omics","AWS HealthOmics","[""AbortMultipartReadSetUpload"",""AcceptShare"",""BatchDeleteReadSet"",""CancelAnnotationImportJob"",""CancelRun"",""CancelVariantImportJob"",""CompleteMultipartReadSetUpload"",""CreateAnnotationStore"",""CreateAnnotationStoreVersion"",""CreateMultipartReadSetUpload"",""CreateReferenceStore"",""CreateRunGroup"",""CreateSequenceStore"",""CreateShare"",""CreateVariantStore"",""CreateWorkflow"",""DeleteAnnotationStore"",""DeleteAnnotationStoreVersions"",""DeleteReference"",""DeleteReferenceStore"",""DeleteRun"",""DeleteRunGroup"",""DeleteSequenceStore"",""DeleteShare"",""DeleteVariantStore"",""DeleteWorkflow"",""GetAnnotationImportJob"",""GetAnnotationStore"",""GetAnnotationStoreVersion"",""GetReadSet"",""GetReadSetActivationJob"",""GetReadSetExportJob"",""GetReadSetImportJob"",""GetReadSetMetadata"",""GetReference"",""GetReferenceImportJob"",""GetReferenceMetadata"",""GetReferenceStore"",""GetRun"",""GetRunGroup"",""GetRunTask"",""GetSequenceStore"",""GetShare"",""GetVariantImportJob"",""GetVariantStore"",""GetWorkflow"",""ListAnnotationImportJobs"",""ListAnnotationStoreVersions"",""ListAnnotationStores"",""ListMultipartReadSetUploads"",""ListReadSetActivationJobs"",""ListReadSetExportJobs"",""ListReadSetImportJobs"",""ListReadSetUploadParts"",""ListReadSets"",""ListReferenceImportJobs"",""ListReferenceStores"",""ListReferences"",""ListRunGroups"",""ListRunTasks"",""ListRuns"",""ListSequenceStores"",""ListShares"",""ListTagsForResource"",""ListVariantImportJobs"",""ListVariantStores"",""ListWorkflows"",""StartAnnotationImportJob"",""StartReadSetActivationJob"",""StartReadSetExportJob"",""StartReadSetImportJob"",""StartReferenceImportJob"",""StartRun"",""StartVariantImportJob"",""TagResource"",""UntagResource"",""UpdateAnnotationStore"",""UpdateAnnotationStoreVersion"",""UpdateRunGroup"",""UpdateVariantStore"",""UpdateWorkflow"",""UploadReadSetPart""]","arn:aws:omics:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:aws:omics:${Region}:${Account}?:${ResourceType}/.+?","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""omics:AnnotationImportJobJobId"",""omics:AnnotationStoreName"",""omics:AnnotationStoreVersionName"",""omics:VariantImportJobJobId"",""omics:VariantStoreName""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awshealthomics.html"
"access-analyzer","AWS IAM Access Analyzer","[""ApplyArchiveRule"",""CancelPolicyGeneration"",""CheckAccessNotGranted"",""CheckNoNewAccess"",""CheckNoPublicAccess"",""CreateAccessPreview"",""CreateAnalyzer"",""CreateArchiveRule"",""DeleteAnalyzer"",""DeleteArchiveRule"",""GenerateFindingRecommendation"",""GetAccessPreview"",""GetAnalyzedResource"",""GetAnalyzer"",""GetArchiveRule"",""GetFinding"",""GetFindingRecommendation"",""GetFindingsStatistics"",""GetGeneratedPolicy"",""ListAccessPreviewFindings"",""ListAccessPreviews"",""ListAnalyzedResources"",""ListAnalyzers"",""ListArchiveRules"",""ListFindings"",""ListPolicyGenerations"",""ListTagsForResource"",""StartPolicyGeneration"",""StartResourceScan"",""TagResource"",""UntagResource"",""UpdateArchiveRule"",""UpdateFindings"",""ValidatePolicy""]","arn:aws:access-analyzer:${Region}:${Account}:analyzer/${AnalyzerName}","^arn:aws:access-analyzer:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsiamaccessanalyzer.html"
"sso","AWS IAM Identity Center (successor to AWS Single Sign-On)","[""AssociateDirectory"",""AssociateProfile"",""AttachCustomerManagedPolicyReferenceToPermissionSet"",""AttachManagedPolicyToPermissionSet"",""CreateAccountAssignment"",""CreateApplication"",""CreateApplicationAssignment"",""CreateApplicationInstance"",""CreateApplicationInstanceCertificate"",""CreateInstance"",""CreateInstanceAccessControlAttributeConfiguration"",""CreateManagedApplicationInstance"",""CreatePermissionSet"",""CreateProfile"",""CreateTrust"",""CreateTrustedTokenIssuer"",""DeleteAccountAssignment"",""DeleteApplication"",""DeleteApplicationAccessScope"",""DeleteApplicationAssignment"",""DeleteApplicationAuthenticationMethod"",""DeleteApplicationGrant"",""DeleteApplicationInstance"",""DeleteApplicationInstanceCertificate"",""DeleteInlinePolicyFromPermissionSet"",""DeleteInstance"",""DeleteInstanceAccessControlAttributeConfiguration"",""DeleteManagedApplicationInstance"",""DeletePermissionSet"",""DeletePermissionsBoundaryFromPermissionSet"",""DeletePermissionsPolicy"",""DeleteProfile"",""DeleteTrustedTokenIssuer"",""DescribeAccountAssignmentCreationStatus"",""DescribeAccountAssignmentDeletionStatus"",""DescribeApplication"",""DescribeApplicationAssignment"",""DescribeApplicationProvider"",""DescribeDirectories"",""DescribeInstance"",""DescribeInstanceAccessControlAttributeConfiguration"",""DescribePermissionSet"",""DescribePermissionSetProvisioningStatus"",""DescribePermissionsPolicies"",""DescribeRegisteredRegions"",""DescribeTrustedTokenIssuer"",""DescribeTrusts"",""DetachCustomerManagedPolicyReferenceFromPermissionSet"",""DetachManagedPolicyFromPermissionSet"",""DisassociateDirectory"",""DisassociateProfile"",""GetApplicationAccessScope"",""GetApplicationAssignmentConfiguration"",""GetApplicationAuthenticationMethod"",""GetApplicationGrant"",""GetApplicationInstance"",""GetApplicationTemplate"",""GetInlinePolicyForPermissionSet"",""GetManagedApplicationInstance"",""GetMfaDeviceManagementForDirectory"",""GetPermissionSet"",""GetPermissionsBoundaryForPermissionSet"",""GetPermissionsPolicy"",""GetProfile"",""GetSSOStatus"",""GetSharedSsoConfiguration"",""GetSsoConfiguration"",""GetTrust"",""ImportApplicationInstanceServiceProviderMetadata"",""ListAccountAssignmentCreationStatus"",""ListAccountAssignmentDeletionStatus"",""ListAccountAssignments"",""ListAccountAssignmentsForPrincipal"",""ListAccountsForProvisionedPermissionSet"",""ListApplicationAccessScopes"",""ListApplicationAssignments"",""ListApplicationAssignmentsForPrincipal"",""ListApplicationAuthenticationMethods"",""ListApplicationGrants"",""ListApplicationInstanceCertificates"",""ListApplicationInstances"",""ListApplicationProviders"",""ListApplicationTemplates"",""ListApplications"",""ListCustomerManagedPolicyReferencesInPermissionSet"",""ListDirectoryAssociations"",""ListInstances"",""ListManagedPoliciesInPermissionSet"",""ListPermissionSetProvisioningStatus"",""ListPermissionSets"",""ListPermissionSetsProvisionedToAccount"",""ListProfileAssociations"",""ListProfiles"",""ListTagsForResource"",""ListTrustedTokenIssuers"",""ProvisionPermissionSet"",""PutApplicationAccessScope"",""PutApplicationAssignmentConfiguration"",""PutApplicationAuthenticationMethod"",""PutApplicationGrant"",""PutInlinePolicyToPermissionSet"",""PutMfaDeviceManagementForDirectory"",""PutPermissionsBoundaryToPermissionSet"",""PutPermissionsPolicy"",""SearchGroups"",""SearchUsers"",""StartSSO"",""TagResource"",""UntagResource"",""UpdateApplication"",""UpdateApplicationInstanceActiveCertificate"",""UpdateApplicationInstanceDisplayData"",""UpdateApplicationInstanceResponseConfiguration"",""UpdateApplicationInstanceResponseSchemaConfiguration"",""UpdateApplicationInstanceSecurityConfiguration"",""UpdateApplicationInstanceServiceProviderConfiguration"",""UpdateApplicationInstanceStatus"",""UpdateDirectoryAssociation"",""UpdateInstance"",""UpdateInstanceAccessControlAttributeConfiguration"",""UpdateManagedApplicationInstanceStatus"",""UpdatePermissionSet"",""UpdateProfile"",""UpdateSSOConfiguration"",""UpdateTrust"",""UpdateTrustedTokenIssuer""]","arn:aws:sso:::${RelativeId}","^arn:aws:sso:::.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""sso:ApplicationAccount""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsiamidentitycentersuccessortoawssinglesign-on.html"
"sso-directory","AWS IAM Identity Center (successor to AWS Single Sign-On) directory","[""AddMemberToGroup"",""CompleteVirtualMfaDeviceRegistration"",""CompleteWebAuthnDeviceRegistration"",""CreateAlias"",""CreateBearerToken"",""CreateExternalIdPConfigurationForDirectory"",""CreateGroup"",""CreateProvisioningTenant"",""CreateUser"",""DeleteBearerToken"",""DeleteExternalIdPCertificate"",""DeleteExternalIdPConfigurationForDirectory"",""DeleteGroup"",""DeleteMfaDeviceForUser"",""DeleteProvisioningTenant"",""DeleteUser"",""DescribeDirectory"",""DescribeGroup"",""DescribeGroups"",""DescribeProvisioningTenant"",""DescribeUser"",""DescribeUserByUniqueAttribute"",""DescribeUsers"",""DisableExternalIdPConfigurationForDirectory"",""DisableUser"",""EnableExternalIdPConfigurationForDirectory"",""EnableUser"",""GetAWSSPConfigurationForDirectory"",""GetUserPoolInfo"",""ImportExternalIdPCertificate"",""IsMemberInGroup"",""ListBearerTokens"",""ListExternalIdPCertificates"",""ListExternalIdPConfigurationsForDirectory"",""ListGroupsForMember"",""ListGroupsForUser"",""ListMembersInGroup"",""ListMfaDevicesForUser"",""ListProvisioningTenants"",""RemoveMemberFromGroup"",""SearchGroups"",""SearchUsers"",""StartVirtualMfaDeviceRegistration"",""StartWebAuthnDeviceRegistration"",""UpdateExternalIdPConfigurationForDirectory"",""UpdateGroup"",""UpdateGroupDisplayName"",""UpdateMfaDeviceForUser"",""UpdatePassword"",""UpdateUser"",""UpdateUserName"",""VerifyEmail""]","arn:${Partition}:sso-directory:${Region}:${Account}:${RelativeId}","^arn:${Partition}:sso-directory:${Region}:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsiamidentitycentersuccessortoawssinglesign-ondirectory.html"
"sso-oauth","AWS IAM Identity Center OIDC service","""CreateTokenWithIAM""","arn:aws:sso:::${RelativeId}","^arn:aws:sso:::.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsiamidentitycenteroidcservice.html"
